"AltCountLineCode","CountInput","CountLineBlank","CountLineCodeDecl","CountLineComment","CountLinePreprocessor","CountPath","CountStmt","CountStmtEmpty","Cyclomatic","CyclomaticStrict","Knots","MinEssentialKnots","RatioCommentToCode","AltCountLineComment","CountLine","CountLineCode","CountLineCodeExe","CountLineInactive","CountOutput","CountSemicolon","CountStmtDecl","CountStmtExe","CyclomaticModified","Essential","MaxEssentialKnots","MaxNesting","Affected","Fold"
11,10,4,2,0,0,1,20,0,7,7,0,0,0,0,15,11,8,0,11,20,1,19,7,1,0,3,"NEUTRAL",9
19,18,3,6,0,0,2,16,0,2,2,0,0,0,0,22,19,16,0,15,15,3,13,2,1,0,1,"NEUTRAL",9
12,12,2,4,0,0,4,6,0,3,3,0,0,0,0,14,12,8,0,1,4,2,4,3,1,0,1,"NEUTRAL",9
63,27,18,14,3,3,3474,75,1,21,22,1,0,0.05,3,84,59,45,1,24,61,12,62,21,1,0,5,"NEUTRAL",9
59,24,15,6,4,0,19,64,2,19,22,11,7,0.07,4,78,59,50,0,27,57,3,59,19,8,7,4,"VULNERABLE",9
11,16,1,2,0,0,3,7,0,3,3,1,0,0,0,12,11,6,0,3,5,1,6,3,1,0,1,"NEUTRAL",9
55,23,11,7,10,0,11,66,1,15,17,4,3,0.18,10,76,55,46,0,24,60,9,56,15,4,3,5,"NEUTRAL",9
12,12,1,2,0,0,2,7,0,2,2,0,0,0,0,13,12,9,0,6,6,0,7,2,1,0,1,"NEUTRAL",9
243,41,47,11,79,0,35831814,156,12,47,62,34,22,0.33,79,368,243,185,0,45,118,8,136,44,14,22,3,"VULNERABLE",9
75,13,9,14,3,0,326,76,0,21,22,44,44,0.04,3,86,75,56,0,17,62,10,66,21,18,44,5,"NEUTRAL",9
152,19,12,14,18,0,401681251,275,23,54,64,90,35,0.12,18,170,152,120,0,26,217,33,219,36,21,38,3,"NEUTRAL",9
83,26,3,9,2,0,25,61,0,26,35,93,92,0.02,2,87,83,70,0,11,35,8,53,21,23,92,3,"NEUTRAL",9
29,5,11,2,2,0,7,20,0,5,6,3,0,0.07,2,42,29,24,0,10,16,1,19,5,1,0,2,"NEUTRAL",9
21,9,6,6,1,0,5,16,0,5,5,4,4,0.05,1,28,21,17,0,7,12,4,12,5,5,4,1,"NEUTRAL",9
29,6,17,5,2,0,2,25,0,2,2,0,0,0.07,2,48,29,24,0,14,24,4,21,2,1,0,1,"VULNERABLE",9
97,25,12,11,0,4,41473,66,0,19,26,25,24,0,0,109,73,59,20,22,48,11,55,19,15,24,2,"VULNERABLE",9
35,18,9,6,16,0,36,24,0,8,9,4,0,0.46,16,60,35,27,0,1,17,4,20,8,1,0,2,"NEUTRAL",9
20,5,4,1,0,0,3,14,0,4,6,2,2,0,0,24,20,15,0,11,12,0,14,4,3,2,1,"VULNERABLE",9
87,21,16,19,7,0,1081520,122,0,26,26,10,0,0.08,7,110,87,75,0,13,99,20,102,26,1,0,3,"NEUTRAL",9
11,29,3,1,2,0,3,18,0,9,9,1,0,0.18,2,16,11,8,0,6,16,0,18,9,1,0,3,"VULNERABLE",9
240,73,25,30,14,0,3732530,187,0,50,60,112,107,0.06,14,278,240,215,0,53,141,14,173,38,29,107,4,"VULNERABLE",9
11,3,3,6,12,0,2,4,0,2,2,1,0,1.09,12,26,11,4,0,3,3,1,3,2,1,0,1,"NEUTRAL",9
92,11,28,5,13,0,194,80,1,12,13,9,5,0.14,13,133,92,78,0,26,69,4,75,12,6,6,3,"NEUTRAL",9
12,3,2,5,4,0,3,8,0,3,3,2,2,0.33,4,18,12,5,0,2,6,2,6,3,3,2,2,"VULNERABLE",9
135,17,15,16,17,0,14423,95,10,27,30,22,20,0.13,17,166,135,82,0,30,74,7,78,27,12,20,3,"VULNERABLE",9
43,6,12,11,1,0,34,34,0,7,8,10,9,0.02,1,55,43,30,0,7,28,8,26,7,7,10,2,"NEUTRAL",9
20,7,1,2,0,0,6,13,0,4,4,3,3,0,0,21,20,12,0,7,10,1,12,4,3,3,2,"VULNERABLE",9
26,8,10,2,1,0,6,30,0,13,13,3,3,0.04,1,37,26,19,0,6,26,1,29,13,4,3,4,"NEUTRAL",9
9,6,0,2,0,0,2,16,0,8,8,0,0,0,0,9,9,5,0,2,15,1,15,8,1,0,3,"NEUTRAL",9
38,8,7,6,0,0,7,26,0,6,6,5,5,0,0,45,38,27,0,16,21,3,23,6,6,5,1,"NEUTRAL",9
110,16,20,15,68,0,5720,74,0,22,23,10,0,0.62,68,180,110,90,0,8,55,8,66,22,1,0,4,"NEUTRAL",9
115,39,33,18,29,0,1226,102,0,16,18,16,13,0.25,29,177,115,96,0,56,87,10,92,16,8,13,2,"VULNERABLE",9
23,7,4,4,0,0,3,16,0,3,4,2,2,0,0,27,23,15,0,11,14,1,15,3,3,2,1,"NEUTRAL",9
36,252,2,5,2,0,46,28,0,9,9,17,17,0.06,2,38,36,27,0,2,20,3,25,9,9,17,2,"NEUTRAL",9
168,51,22,31,26,0,10782810,149,0,51,60,58,55,0.15,26,215,168,141,0,46,109,16,133,51,24,55,5,"VULNERABLE",9
59,23,6,14,0,0,155,57,0,14,16,14,14,0,0,65,59,36,0,15,46,16,41,14,11,14,4,"NEUTRAL",9
191,35,33,15,11,4,538876802,151,0,44,52,70,60,0.06,11,235,185,152,2,51,107,14,137,42,28,61,4,"VULNERABLE",9
35,13,2,4,2,0,21,33,0,12,14,3,2,0.06,2,39,35,26,0,12,26,3,30,12,3,2,2,"VULNERABLE",9
20,12,3,7,3,0,4,13,0,4,4,2,0,0.15,3,26,20,13,0,10,10,3,10,4,1,0,3,"VULNERABLE",9
168,50,22,33,26,0,72161370,289,0,103,112,88,55,0.15,26,215,168,141,0,47,234,31,258,94,24,55,7,"VULNERABLE",9
19,10,3,6,0,0,1,14,0,3,5,0,0,0,0,22,19,12,0,6,14,5,9,3,1,0,0,"NEUTRAL",9
102,11,12,7,7,0,18,46,0,28,34,14,14,0.07,7,121,102,49,0,5,32,3,43,28,13,14,3,"VULNERABLE",9
130,32,40,7,26,0,8192,114,0,14,16,1,0,0.2,26,184,130,118,0,9,101,5,109,14,1,0,1,"NEUTRAL",9
45,26,8,4,23,0,40,44,2,10,11,1,0,0.51,23,75,45,37,0,29,38,5,37,10,1,0,2,"VULNERABLE",9
13,4,0,7,0,0,2,4,0,2,3,1,0,0,0,13,13,10,0,2,3,1,3,2,1,0,1,"NEUTRAL",9
13,8,0,2,1,0,4,7,0,4,4,2,0,0.08,1,14,13,8,0,4,4,0,7,4,1,0,2,"VULNERABLE",9
28,12,2,3,9,0,5,19,0,6,12,6,6,0.32,9,39,28,24,0,12,14,2,17,6,5,6,1,"VULNERABLE",9
128,32,19,21,15,0,22579200,96,0,34,36,63,54,0.12,15,160,128,104,0,22,64,11,85,34,20,54,3,"VULNERABLE",9
7,6,1,3,0,0,1,3,0,1,1,0,0,0,0,8,7,3,0,2,3,1,2,1,1,0,0,"VULNERABLE",9
51,14,4,10,8,0,331,42,0,14,15,15,15,0.16,8,63,51,38,0,8,29,8,34,14,10,15,4,"VULNERABLE",9
9,12,2,5,0,0,1,7,0,1,1,0,0,0,0,11,9,4,0,2,7,3,4,1,1,0,0,"NEUTRAL",9
7,5,0,2,0,0,2,3,0,2,4,0,0,0,0,7,7,2,0,2,2,0,3,2,1,0,1,"NEUTRAL",9
51,14,1,3,1,0,13,41,0,13,13,24,24,0.02,1,53,51,42,0,15,27,1,40,9,9,24,3,"NEUTRAL",9
40,6,8,4,14,0,128,52,0,16,16,6,5,0.35,14,62,40,31,0,15,45,4,48,16,6,5,4,"VULNERABLE",9
73,31,17,13,44,0,72,57,0,8,9,2,0,0.6,44,133,73,57,0,38,50,10,47,8,1,0,2,"VULNERABLE",9
58,16,11,12,10,0,26,45,0,8,11,6,3,0.17,10,79,58,45,0,17,38,7,38,8,3,4,2,"VULNERABLE",9
53,25,1,10,0,0,16,51,0,13,13,3,0,0,0,54,53,45,0,15,46,12,39,13,1,0,5,"NEUTRAL",9
4,8,0,1,0,0,1,1,0,1,1,0,0,0,0,4,4,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
17,5,4,7,1,0,4,8,0,3,3,0,0,0.06,1,22,17,10,0,5,6,2,6,3,1,0,1,"VULNERABLE",9
92,12,12,9,10,0,24584,80,3,25,26,20,15,0.11,10,114,92,76,0,19,60,6,71,25,8,17,3,"VULNERABLE",9
21,4,4,3,1,0,7,17,1,5,6,1,0,0.05,1,25,21,15,0,9,13,2,14,5,1,0,2,"NEUTRAL",9
15,5,5,4,0,0,2,12,0,2,2,1,0,0,0,20,15,12,0,7,11,3,9,2,1,0,1,"VULNERABLE",9
11,7,3,2,0,0,4,7,0,3,3,0,0,0,0,14,11,8,0,5,5,1,6,3,1,0,1,"NEUTRAL",9
8,283,0,2,0,0,1,3,0,1,1,0,0,0,0,8,8,4,0,3,3,1,2,1,1,0,0,"NEUTRAL",9
62,13,11,10,2,0,4,70,0,11,12,2,2,0.03,2,75,62,53,0,30,68,11,59,11,3,2,7,"NEUTRAL",9
9,6,1,3,0,0,8,17,0,7,8,2,0,0,0,10,9,5,0,6,13,4,13,7,1,0,4,"NEUTRAL",9
6,10,1,2,0,0,1,3,0,1,1,0,0,0,0,7,6,3,0,2,3,1,2,1,1,0,0,"VULNERABLE",9
89,22,17,18,27,0,32,68,0,11,11,16,16,0.3,27,132,89,70,0,21,58,15,53,11,9,16,2,"VULNERABLE",9
38,3,4,3,0,0,6,25,0,6,6,13,13,0,0,42,38,31,0,6,19,1,24,3,6,13,1,"VULNERABLE",9
42,4,7,6,1,0,11,36,0,7,8,9,8,0.02,1,50,42,35,0,12,29,5,31,6,6,8,2,"VULNERABLE",9
31,10,4,5,7,0,12,25,0,7,7,2,2,0.23,7,41,31,22,0,16,21,2,23,7,3,2,3,"NEUTRAL",9
119,18,27,13,24,0,192,116,14,30,34,28,14,0.2,24,168,119,94,0,16,90,10,92,30,12,14,3,"NEUTRAL",9
28,1,7,7,5,0,16,28,2,7,7,0,0,0.18,5,40,28,19,0,12,24,6,20,7,1,0,2,"NEUTRAL",9
75,23,11,14,8,0,9601,194,38,67,79,73,8,0.11,8,94,75,54,0,33,138,20,136,55,8,8,5,"VULNERABLE",9
159,33,32,14,11,4,8553602,127,0,37,43,58,56,0.07,11,202,153,123,2,47,92,13,114,37,26,57,4,"VULNERABLE",9
14,11,0,1,4,0,4,16,0,7,7,0,0,0.29,4,18,14,10,0,6,14,0,16,7,1,0,2,"VULNERABLE",9
190,27,34,19,5,0,999999999,169,0,55,59,59,59,0.03,5,229,190,144,0,50,121,17,152,55,41,59,4,"VULNERABLE",9
47,8,10,17,1,0,8,38,0,8,10,7,7,0.02,1,58,47,33,0,11,31,11,27,8,7,7,2,"VULNERABLE",9
35,8,4,9,2,0,32,25,0,7,7,13,13,0.06,2,41,35,24,0,9,19,6,19,7,7,13,2,"VULNERABLE",9
18,8,3,3,0,0,10,16,2,7,7,0,0,0,0,21,18,11,0,10,12,1,13,7,1,0,3,"NEUTRAL",9
12,5,2,2,1,0,3,8,0,3,3,0,0,0.08,1,15,12,8,0,7,6,1,7,3,1,0,2,"NEUTRAL",9
35,5,4,8,0,0,7,27,0,8,8,5,0,0,0,39,35,27,0,4,17,3,24,4,1,0,2,"NEUTRAL",9
31,13,1,9,0,0,12,41,1,14,16,1,0,0,0,32,31,22,0,7,36,9,31,14,1,0,5,"NEUTRAL",9
22,7,3,1,4,0,6,17,0,7,8,11,11,0.18,4,29,22,18,0,6,11,0,17,4,6,11,1,"NEUTRAL",9
48,11,4,5,1,4,15,26,0,9,9,1,1,0.04,3,59,25,15,25,11,20,4,22,9,4,1,5,"NEUTRAL",9
4,3,0,1,0,0,1,1,0,1,1,0,0,0,0,4,4,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
70,17,14,16,2,0,154,60,3,14,15,20,20,0.03,2,86,70,51,0,11,47,11,46,13,13,20,4,"NEUTRAL",9
59,8,7,4,4,4,120,38,0,9,11,3,0,0.08,4,70,51,41,4,9,30,3,35,9,1,0,2,"NEUTRAL",9
160,44,21,28,26,0,10782801,144,0,50,59,56,53,0.16,26,206,160,134,0,42,105,15,129,50,23,53,5,"VULNERABLE",9
4,5,0,1,0,0,1,1,0,1,1,0,0,0,0,4,4,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
21,3,3,4,7,0,17,19,0,10,13,7,6,0.33,7,30,21,16,0,9,13,3,16,10,5,7,3,"NEUTRAL",9
19,2,1,4,2,0,16,16,0,5,5,2,2,0.11,2,22,19,13,0,6,12,2,14,5,3,2,1,"VULNERABLE",9
53,3,2,1,2,0,1,50,0,1,1,0,0,0.04,2,57,53,50,0,52,50,0,50,1,1,0,0,"NEUTRAL",9
40,9,7,4,1,0,16,28,0,8,11,7,7,0.03,1,48,40,31,0,9,21,3,25,8,8,7,2,"NEUTRAL",9
10,1903,3,5,4,0,2,7,0,2,2,0,0,0.4,4,17,10,6,0,3,6,4,3,2,1,0,1,"NEUTRAL",9
87,17,16,7,44,0,1348,63,0,25,32,86,86,0.51,44,147,87,74,0,21,37,4,59,22,22,86,3,"VULNERABLE",9
13,4,1,3,3,0,3,6,0,3,3,1,0,0.23,3,17,13,8,0,5,4,0,6,3,1,0,2,"NEUTRAL",9
24,1,6,1,8,7,1,10,0,1,1,0,0,0.62,9,34,13,10,8,5,10,0,10,1,1,0,0,"NEUTRAL",9
26,4,1,1,3,0,2048,23,0,12,12,0,0,0.12,3,30,26,23,0,2,12,0,23,12,1,0,1,"NEUTRAL",9
32,42,9,2,5,4,2,21,0,2,3,0,0,0.19,5,46,26,23,2,18,20,1,20,2,1,0,1,"NEUTRAL",9
15,7,0,2,0,0,2,10,0,2,2,0,0,0,0,15,15,10,0,11,9,0,10,2,1,0,1,"NEUTRAL",9
570,36,42,24,143,0,999999999,692,40,252,274,3040,2993,0.25,143,648,570,501,0,70,469,43,609,123,143,2994,6,"VULNERABLE",9
168,32,34,27,21,0,145158,183,0,49,58,20,18,0.12,21,223,168,128,0,37,157,20,163,49,17,18,5,"VULNERABLE",9
29,16,4,5,7,0,7,18,0,5,9,2,0,0.24,7,40,29,21,0,10,14,6,12,5,1,0,2,"VULNERABLE",9
13,2,1,3,1,0,3,10,0,3,3,0,0,0.08,1,15,13,7,0,5,8,2,8,3,1,0,2,"NEUTRAL",9
237,39,45,11,78,0,35831814,153,13,47,62,33,22,0.33,78,359,237,178,0,43,115,8,132,44,14,22,3,"VULNERABLE",9
60,3,4,2,0,0,999999999,169,0,57,57,0,0,0,0,64,60,57,0,2,113,1,168,57,1,0,1,"NEUTRAL",9
72,14,3,6,2,0,1989,57,0,20,24,31,31,0.03,2,77,72,56,0,19,39,4,53,20,17,31,5,"VULNERABLE",9
62,17,18,13,0,0,65,54,0,15,16,5,5,0,0,80,62,48,0,20,47,10,44,15,6,5,2,"NEUTRAL",9
85,16,16,14,0,0,578,123,9,33,36,29,22,0,0,101,85,65,0,17,97,14,100,33,14,23,5,"NEUTRAL",9
22,16,3,5,1,0,13,36,0,16,22,3,0,0.05,1,26,22,17,0,7,29,7,29,16,1,0,7,"NEUTRAL",9
160,44,21,28,26,0,10782801,138,0,50,59,56,53,0.16,26,206,160,134,0,42,99,15,123,50,23,53,5,"VULNERABLE",9
38,11,8,7,9,0,12,27,0,10,10,9,8,0.24,9,55,38,30,0,9,19,3,24,10,7,8,2,"NEUTRAL",9
41,16,9,7,2,0,7,29,0,5,6,3,2,0.05,2,52,41,33,0,16,25,4,25,5,3,2,2,"NEUTRAL",9
19,14,3,2,4,0,4,14,0,4,4,1,0,0.21,4,26,19,14,0,8,11,1,13,4,1,0,2,"NEUTRAL",9
89,13,21,11,31,0,1192,63,0,26,32,31,30,0.35,31,141,89,68,0,7,37,6,57,23,19,30,3,"VULNERABLE",9
15,5,0,1,0,4,1,1,1,1,1,0,0,0,0,15,6,0,5,1,1,0,0,1,1,0,0,"NEUTRAL",9
108,20,9,12,18,0,2568828,119,5,48,49,31,31,0.17,18,133,108,85,0,14,71,10,104,47,18,31,5,"VULNERABLE",9
38,8,14,5,10,0,5,38,0,6,6,1,0,0.26,10,62,38,29,0,16,35,4,34,6,1,0,2,"NEUTRAL",9
5,140,0,2,0,0,1,1,0,1,1,0,0,0,0,5,5,1,0,2,1,0,1,1,1,0,0,"NEUTRAL",9
79,21,17,9,19,0,350,71,0,18,20,16,9,0.24,19,112,79,62,0,35,56,7,64,18,8,10,5,"NEUTRAL",9
45,20,7,3,21,0,10,44,0,9,10,1,0,0.47,21,72,45,38,0,34,40,2,42,9,1,0,2,"VULNERABLE",9
262,72,34,40,49,0,57538358,317,0,98,110,117,93,0.19,49,345,262,210,0,66,259,43,274,92,32,95,5,"VULNERABLE",9
26,14,5,4,10,0,9,17,0,5,5,2,2,0.38,10,41,26,18,0,9,13,3,14,5,3,2,2,"NEUTRAL",9
50,16,21,4,13,0,40,38,0,7,7,11,10,0.26,13,84,50,42,0,25,32,2,36,7,5,10,1,"NEUTRAL",9
25,11,4,5,0,0,13,39,1,11,11,13,7,0,0,29,25,20,0,13,30,5,33,8,5,8,4,"VULNERABLE",9
148,16,37,22,39,0,1031,133,3,25,31,42,41,0.26,39,222,148,128,0,43,110,10,120,25,14,42,4,"VULNERABLE",9
34,13,8,7,0,0,32,25,0,7,8,3,2,0,0,42,34,24,0,11,20,4,21,7,3,2,1,"VULNERABLE",9
48,3,11,8,1,0,33,42,0,11,15,0,0,0.02,1,60,48,35,0,12,36,7,35,11,1,0,2,"NEUTRAL",9
109,7,8,4,6,0,30,83,0,19,19,36,33,0.06,6,123,109,96,0,15,61,2,81,12,17,34,4,"VULNERABLE",9
45,12,8,8,0,0,384,55,0,19,19,6,3,0,0,53,45,35,0,20,45,8,47,19,4,3,5,"NEUTRAL",9
42,5,7,6,1,0,11,36,0,7,8,9,8,0.02,1,50,42,35,0,11,29,5,31,6,6,8,2,"VULNERABLE",9
87,32,20,11,17,0,2065,114,0,33,38,22,12,0.2,17,124,87,70,0,29,91,15,99,30,10,12,6,"VULNERABLE",9
28,9,5,5,0,0,32,47,0,15,15,4,0,0,0,33,28,17,0,3,34,1,46,11,1,0,2,"NEUTRAL",9
6,7,0,3,0,0,1,1,0,1,1,0,0,0,0,6,6,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
18,5,2,4,4,0,2,13,0,2,2,0,0,0.22,4,22,18,11,0,10,12,2,11,2,1,0,1,"NEUTRAL",9
73,18,7,16,0,0,12800,61,0,27,29,17,15,0,0,80,73,61,0,15,42,11,50,27,9,15,2,"NEUTRAL",9
12,5,5,3,0,0,3,9,1,3,3,1,0,0,0,17,12,8,0,3,7,2,6,3,1,0,1,"VULNERABLE",9
123,20,16,13,27,0,350212,90,2,31,42,15,13,0.22,27,166,123,104,0,36,65,11,77,31,13,13,4,"VULNERABLE",9
12,2,2,4,0,0,1,17,0,6,6,0,0,0,0,14,12,6,0,6,17,3,14,6,1,0,3,"NEUTRAL",9
76,19,13,8,5,0,45,74,0,27,37,41,41,0.07,5,93,76,63,0,22,54,6,68,23,13,41,3,"VULNERABLE",9
9,4,1,4,0,0,1,6,0,1,1,0,0,0,0,10,9,4,0,2,6,2,4,1,1,0,0,"NEUTRAL",9
118,21,24,12,33,0,15728640,112,0,35,42,47,39,0.28,33,175,118,101,0,26,84,9,103,35,14,39,2,"VULNERABLE",9
55,14,14,9,3,0,22,60,2,15,17,8,7,0.05,3,72,55,44,0,22,52,8,50,15,7,8,2,"NEUTRAL",9
69,10,19,12,19,0,64,49,0,7,8,5,5,0.28,19,104,69,47,0,14,43,9,40,7,6,5,1,"NEUTRAL",9
14,8,1,3,0,0,4,10,0,3,3,1,0,0,0,15,14,9,0,6,8,2,8,3,1,0,1,"NEUTRAL",9
60,12,8,13,7,0,24,46,0,11,12,6,6,0.12,7,75,60,44,0,18,40,11,35,11,7,6,3,"VULNERABLE",9
55,21,12,10,36,0,560,166,0,60,64,61,19,0.65,36,102,55,35,0,16,131,8,158,48,12,19,8,"VULNERABLE",9
66,9,17,6,21,0,10,45,0,10,15,1,0,0.32,21,104,66,45,0,10,40,11,34,10,1,0,4,"NEUTRAL",9
79,32,7,14,25,0,337,59,0,14,14,7,3,0.32,25,102,79,63,0,31,47,6,53,14,3,3,3,"VULNERABLE",9
12,10,5,3,0,0,7,27,1,8,8,7,7,0,0,17,12,9,0,12,22,3,23,8,5,7,4,"VULNERABLE",9
34,9,6,6,26,0,6,33,0,8,8,3,3,0.76,26,66,34,26,0,12,30,4,29,8,4,3,2,"NEUTRAL",9
45,56,11,1,0,2,2,40,0,5,5,1,0,0,0,56,42,14,1,9,39,23,17,5,1,0,1,"VULNERABLE",9
53,23,12,3,17,2,9,49,0,11,11,2,2,0.34,17,82,50,40,1,29,45,2,47,11,3,2,3,"VULNERABLE",9
29,20,2,7,0,0,3,21,0,3,4,3,2,0,0,31,29,19,0,13,19,3,18,3,3,2,2,"VULNERABLE",9
38,13,8,3,11,0,128,43,0,16,16,6,5,0.29,11,57,38,29,0,13,36,2,41,16,6,5,3,"VULNERABLE",9
45,21,12,9,2,0,24,75,0,20,22,0,0,0.04,2,59,45,33,0,16,70,15,60,20,1,0,6,"VULNERABLE",9
27,0,1,3,0,0,8,20,0,5,5,7,0,0,0,28,27,19,0,9,15,2,18,3,1,0,1,"NEUTRAL",9
89,35,16,29,12,0,2880,123,0,32,37,25,5,0.13,12,116,89,70,0,46,105,16,107,26,6,5,4,"VULNERABLE",9
13,5,5,2,2,0,3,9,0,3,3,1,0,0.15,2,20,13,9,0,6,7,1,8,3,1,0,1,"NEUTRAL",9
12,12,3,1,2,0,3,19,0,9,9,1,0,0.17,2,17,12,9,0,7,17,0,19,9,1,0,3,"VULNERABLE",9
14,4,3,2,0,0,3,10,0,3,4,0,0,0,0,17,14,9,0,7,8,1,9,3,1,0,2,"VULNERABLE",9
63,22,4,12,8,0,33,58,0,13,13,3,0,0.13,8,71,63,54,0,35,50,5,53,13,1,0,4,"VULNERABLE",9
21,6,6,3,7,0,2,17,0,2,2,1,0,0.33,7,33,21,18,0,6,16,2,15,2,1,0,1,"NEUTRAL",9
32,17,8,7,0,0,4,42,0,12,20,3,3,0,0,40,32,25,0,16,39,8,34,12,4,3,5,"NEUTRAL",9
81,7,5,6,3,0,405,105,0,29,31,38,35,0.04,3,88,81,69,0,8,85,11,94,20,14,35,5,"NEUTRAL",9
69,30,11,22,12,0,48,51,0,8,15,4,4,0.17,12,91,69,53,0,34,45,11,40,8,5,4,2,"VULNERABLE",9
21,8,5,5,5,0,4,13,0,4,4,3,2,0.24,5,31,21,14,0,6,10,3,10,4,3,2,1,"VULNERABLE",9
17,9,1,3,1,0,4,10,0,4,6,3,0,0.06,1,19,17,13,0,8,7,2,8,4,1,0,2,"NEUTRAL",9
88,18,26,13,6,0,760320,77,0,23,29,26,26,0.07,6,120,88,70,0,18,55,9,68,23,16,26,2,"VULNERABLE",9
10,8,3,2,0,0,2,11,1,3,3,0,0,0,0,13,10,7,0,8,10,1,9,3,1,0,2,"VULNERABLE",9
8,0,2,2,0,0,2,5,0,2,2,1,0,0,0,10,8,4,0,2,4,1,4,2,1,0,1,"VULNERABLE",9
30,13,1,5,0,0,8,38,0,13,18,0,0,0,0,31,30,23,0,12,35,7,31,13,1,0,5,"NEUTRAL",9
112,25,24,11,45,0,4620,75,11,23,32,19,18,0.4,45,181,112,76,0,25,54,9,55,21,12,18,2,"NEUTRAL",9
27,9,10,4,1,0,4,20,1,5,5,3,3,0.04,1,37,27,19,0,9,17,3,16,5,4,3,1,"VULNERABLE",9
65,24,14,9,10,0,135,53,0,13,15,16,16,0.15,10,89,65,54,0,23,41,7,46,13,10,16,2,"VULNERABLE",9
59,12,1,7,21,0,30,62,0,19,21,21,21,0.36,21,79,59,45,0,21,52,7,55,19,10,21,8,"NEUTRAL",9
28,15,6,4,0,0,9,20,0,5,5,2,2,0,0,34,28,23,0,10,16,3,17,5,3,2,1,"NEUTRAL",9
37,13,11,9,12,0,5,24,0,4,4,3,3,0.32,12,60,37,25,0,19,21,3,21,4,4,3,2,"VULNERABLE",9
163,67,35,39,35,0,5898432,113,1,31,34,52,51,0.21,35,233,163,135,0,47,83,16,96,29,24,51,3,"VULNERABLE",9
31,55,8,9,0,0,5,23,3,6,6,4,4,0,0,39,31,19,0,8,19,3,17,6,5,4,1,"NEUTRAL",9
43,8,5,3,0,0,8,36,0,8,9,6,0,0,0,48,43,36,0,3,29,2,34,5,1,0,3,"VULNERABLE",9
11,2,3,3,1,0,1,5,0,1,1,0,0,0.09,1,15,11,7,0,3,5,1,4,1,1,0,0,"NEUTRAL",9
12,11,0,5,0,0,3,5,0,3,5,1,0,0,0,12,12,7,0,7,3,0,5,3,1,0,1,"NEUTRAL",9
23,17,5,6,9,0,9,19,0,5,8,1,0,0.39,9,37,23,18,0,6,15,5,14,5,1,0,1,"NEUTRAL",9
6,3,1,2,0,0,1,3,0,1,2,0,0,0,0,7,6,2,0,3,3,1,2,1,1,0,0,"VULNERABLE",9
106,19,11,20,4,0,144,84,0,21,21,84,83,0.04,4,121,106,74,0,12,61,16,68,16,15,83,3,"VULNERABLE",9
43,23,8,4,23,0,10,46,0,10,11,1,0,0.53,23,73,43,35,0,31,42,5,41,10,1,0,2,"VULNERABLE",9
129,32,6,6,1,0,540,85,0,24,29,53,52,0.01,1,136,129,103,0,10,62,5,80,22,21,53,3,"VULNERABLE",9
83,9,17,10,7,0,334,86,0,36,41,21,21,0.08,7,106,83,65,0,17,65,8,78,36,12,21,5,"VULNERABLE",9
31,13,6,5,0,0,5,24,1,8,8,7,0,0,0,37,31,25,0,12,16,2,21,3,1,0,2,"NEUTRAL",9
14,7,1,1,0,0,3,10,0,3,3,1,0,0,0,15,14,10,0,11,8,0,10,3,1,0,1,"NEUTRAL",9
4,17836,0,1,0,0,1,2,0,1,1,0,0,0,0,4,4,2,0,2,2,0,2,1,1,0,0,"NEUTRAL",9
15,9,0,3,0,0,4,14,0,3,3,0,0,0,0,15,15,8,0,7,12,2,12,3,1,0,1,"NEUTRAL",9
132,31,21,12,12,8,96,85,0,40,52,19,19,0.1,12,164,120,96,4,34,70,8,77,40,13,19,2,"VULNERABLE",9
18,5,4,4,0,0,3,13,0,3,3,2,2,0,0,22,18,11,0,9,11,2,11,3,3,2,1,"VULNERABLE",9
12,10,2,3,0,0,1,19,0,7,7,0,0,0,0,14,12,8,0,9,19,2,17,7,1,0,2,"NEUTRAL",9
15,5,0,2,0,0,4,11,0,4,4,3,0,0,0,15,15,11,0,2,7,1,10,2,1,0,1,"VULNERABLE",9
11,19,0,2,0,0,1,8,0,1,1,0,0,0,0,11,11,8,0,4,8,1,7,1,1,0,0,"NEUTRAL",9
18,5,2,1,2,0,7,13,0,6,7,8,8,0.11,2,22,18,14,0,4,8,0,13,6,6,8,1,"NEUTRAL",9
35,6,7,4,11,0,64,47,0,15,15,5,4,0.31,11,53,35,26,0,13,41,4,43,15,5,4,4,"VULNERABLE",9
11,3,3,3,0,0,1,8,0,1,1,0,0,0,0,14,11,6,0,3,8,2,6,1,1,0,0,"VULNERABLE",9
13,9,4,2,3,0,2,10,0,2,2,1,0,0.23,3,20,13,9,0,5,9,1,9,2,1,0,1,"NEUTRAL",9
8,2,2,2,0,0,1,3,1,1,1,0,0,0,0,10,8,1,0,1,3,1,1,1,1,0,0,"NEUTRAL",9
78,17,11,8,4,0,51,76,0,32,42,47,47,0.05,4,92,78,65,0,21,52,5,71,24,14,47,3,"VULNERABLE",9
260,65,34,38,49,0,57538358,203,0,53,65,97,93,0.19,49,343,260,209,0,64,156,31,172,53,32,95,5,"VULNERABLE",9
